time,signal,trade_dir,trade_end,hp,trade_pnl
2018-12-18 15:55:00,-1.0,1.0,1.0,1.0,-0.9971655367535277
2018-12-18 15:58:00,1.0,-1.0,1.0,3.0,3.008759669666688
2018-12-18 15:59:00,-1.0,1.0,1.0,1.0,-1.6687776091243904
2018-12-19 09:32:00,1.0,-1.0,1.0,3.0,3.1230445947280714
2018-12-19 09:34:00,-1.0,1.0,1.0,2.0,-0.6506691259385207
2018-12-19 09:37:00,1.0,-1.0,1.0,3.0,1.4622197489857172
2018-12-19 09:42:00,-1.0,1.0,1.0,5.0,3.1698988350897253
2018-12-19 09:43:00,1.0,-1.0,1.0,1.0,-1.4428456740845377
2018-12-19 09:48:00,-1.0,1.0,1.0,5.0,0.5867113539895854
2018-12-19 09:49:00,1.0,-1.0,1.0,1.0,-0.23482822010123527
2018-12-19 09:50:00,-1.0,1.0,1.0,1.0,-0.39949252855262785
2018-12-19 09:52:00,1.0,-1.0,1.0,2.0,-0.32507531165128967
2018-12-19 09:57:00,-1.0,1.0,1.0,5.0,5.3464726733043335
2018-12-19 09:58:00,1.0,-1.0,1.0,1.0,-0.691570904881246
2018-12-19 09:59:00,-1.0,1.0,1.0,1.0,-1.3099538068609036
2018-12-19 10:00:00,1.0,-1.0,1.0,1.0,-0.9760567058547167
2018-12-19 10:02:00,-1.0,1.0,1.0,2.0,0.12656700834622825
2018-12-19 10:03:00,1.0,-1.0,1.0,1.0,-1.001268588196126
2018-12-19 10:04:00,-1.0,1.0,1.0,1.0,-0.25320535715218284
2018-12-19 10:07:00,1.0,-1.0,1.0,3.0,0.5265808411450053
2018-12-19 10:08:00,-1.0,1.0,1.0,1.0,-0.4939520027405706
2018-12-19 10:09:00,1.0,-1.0,1.0,1.0,-0.2735518608851635
2018-12-19 10:11:00,-1.0,1.0,1.0,2.0,-0.0315328087240232
2018-12-19 10:13:00,1.0,-1.0,1.0,2.0,0.36629882021065896
2018-12-19 10:17:00,-1.0,1.0,1.0,4.0,2.2412536912495398
2018-12-19 10:21:00,1.0,-1.0,1.0,4.0,0.7428165019293829
2018-12-19 10:22:00,-1.0,1.0,1.0,1.0,-0.6655918295755328
2018-12-19 10:27:00,1.0,-1.0,1.0,5.0,1.829927228245424
2018-12-19 10:30:00,-1.0,1.0,1.0,3.0,1.2733097975176406
2018-12-19 10:35:00,1.0,-1.0,1.0,5.0,1.2834476370017
2018-12-19 10:36:00,-1.0,1.0,1.0,1.0,-0.7473738722301277
2018-12-19 10:37:00,1.0,-1.0,1.0,1.0,-0.4583058321863973
2018-12-19 10:39:00,-1.0,1.0,1.0,2.0,0.05345627097835859
2018-12-19 10:41:00,1.0,-1.0,1.0,2.0,0.16380763124766418
2018-12-19 10:42:00,-1.0,1.0,1.0,1.0,-0.7244541969891998
2018-12-19 10:43:00,1.0,-1.0,1.0,1.0,-0.44039797285154236
2018-12-19 10:44:00,-1.0,1.0,1.0,1.0,-1.0705240099491675
2018-12-19 10:45:00,1.0,-1.0,1.0,1.0,0.13052665600230284
2018-12-19 10:46:00,-1.0,1.0,1.0,1.0,-0.7072809052863249
2018-12-19 10:48:00,1.0,-1.0,1.0,2.0,-0.3838979746392397
2018-12-19 10:52:00,-1.0,1.0,1.0,4.0,1.7330963826718744
2018-12-19 10:56:00,1.0,-1.0,1.0,4.0,0.6032256009364119
2018-12-19 10:57:00,-1.0,1.0,1.0,1.0,-0.687489055198057
2018-12-19 10:58:00,1.0,-1.0,1.0,1.0,-0.7314234395707899
2018-12-19 11:00:00,-1.0,1.0,1.0,2.0,-0.2815748521838941
2018-12-19 11:01:00,1.0,-1.0,1.0,1.0,-0.5819742120424962
2018-12-19 11:02:00,-1.0,1.0,1.0,1.0,-0.7097115026606389
2018-12-19 11:05:00,1.0,-1.0,1.0,3.0,-0.5800067430573108
2018-12-19 11:06:00,-1.0,1.0,1.0,1.0,-0.4671723167843993
2018-12-19 11:08:00,1.0,-1.0,1.0,2.0,0.7337647323086003
2018-12-19 11:09:00,-1.0,1.0,1.0,1.0,-0.8687402020834725
2018-12-19 11:11:00,1.0,-1.0,1.0,2.0,-0.1761189439057489
2018-12-19 11:12:00,-1.0,1.0,1.0,1.0,-0.5076844920756685
2018-12-19 11:15:00,1.0,-1.0,1.0,3.0,1.0454905639237495
2018-12-19 11:16:00,-1.0,1.0,1.0,1.0,-0.4967418132723651
2018-12-19 11:17:00,1.0,-1.0,1.0,1.0,-0.7212627046135367
2018-12-19 11:20:00,-1.0,1.0,1.0,3.0,0.09032729911723436
2018-12-19 11:21:00,1.0,-1.0,1.0,1.0,-0.43143717544421634
2018-12-19 11:22:00,-1.0,1.0,1.0,1.0,-0.6351313438351553
2018-12-19 11:23:00,1.0,-1.0,1.0,1.0,-0.5510227341635527
2018-12-19 11:25:00,-1.0,1.0,1.0,2.0,-0.3945866913845748
2018-12-19 11:29:00,1.0,-1.0,1.0,4.0,0.16707481886896858
2018-12-19 11:30:00,-1.0,1.0,1.0,1.0,-0.8854379245331074
2018-12-19 11:31:00,1.0,-1.0,1.0,1.0,-0.2421714063955278
2018-12-19 11:32:00,-1.0,1.0,1.0,1.0,-0.751958743928526
2018-12-19 11:34:00,1.0,-1.0,1.0,2.0,-0.3429416108838268
2018-12-19 11:39:00,-1.0,1.0,1.0,5.0,-0.12373109241434577
2018-12-19 11:41:00,1.0,-1.0,1.0,2.0,-0.12197133169229346
2018-12-19 11:44:00,-1.0,1.0,1.0,3.0,0.21962157514371938
2018-12-19 11:46:00,1.0,-1.0,1.0,2.0,-0.4154703107917612
2018-12-19 11:54:00,-1.0,1.0,1.0,8.0,2.6312551033802265
2018-12-19 11:55:00,1.0,-1.0,1.0,1.0,-0.4341799279443421
2018-12-19 11:56:00,-1.0,1.0,1.0,1.0,-0.5646970325785787
2018-12-19 11:57:00,1.0,-1.0,1.0,1.0,-0.9231974005215307
2018-12-19 11:59:00,-1.0,1.0,1.0,2.0,0.23595201212742722
2018-12-19 12:00:00,1.0,-1.0,1.0,1.0,-0.3017452905803566
2018-12-19 12:10:00,-1.0,1.0,1.0,10.0,1.1692836611380244
2018-12-19 12:11:00,1.0,-1.0,1.0,1.0,-0.46099102286234483
2018-12-19 12:12:00,-1.0,1.0,1.0,1.0,-0.5879281275244921
2018-12-19 12:18:00,1.0,-1.0,1.0,6.0,0.4066225734893578
2018-12-19 12:20:00,-1.0,1.0,1.0,2.0,-0.05713555642068968
2018-12-19 12:22:00,1.0,-1.0,1.0,2.0,-0.28207430421252866
2018-12-19 12:23:00,-1.0,1.0,1.0,1.0,-0.5844531120239935
2018-12-19 12:24:00,1.0,-1.0,1.0,1.0,-0.9999353374530529
2018-12-19 12:26:00,-1.0,1.0,1.0,2.0,-0.5945797468648379
2018-12-19 12:33:00,1.0,-1.0,1.0,7.0,0.2949108484597218
2018-12-19 12:39:00,-1.0,1.0,1.0,6.0,1.8623131968513462
2018-12-19 12:40:00,1.0,-1.0,1.0,1.0,-0.7913742139178339
2018-12-19 12:41:00,-1.0,1.0,1.0,1.0,-0.7390980251625479
2018-12-19 12:42:00,1.0,-1.0,1.0,1.0,-0.8011718261786882
2018-12-19 12:43:00,-1.0,1.0,1.0,1.0,-0.3924862100716382
2018-12-19 12:44:00,1.0,-1.0,1.0,1.0,-0.9047696021752927
2018-12-19 12:45:00,-1.0,1.0,1.0,1.0,-0.584071376760221
2018-12-19 12:46:00,1.0,-1.0,1.0,1.0,-0.08317966370555041
2018-12-19 12:48:00,-1.0,1.0,1.0,2.0,-0.6725848792980287
2018-12-19 12:51:00,1.0,-1.0,1.0,3.0,-0.3717097262565403
2018-12-19 12:52:00,-1.0,1.0,1.0,1.0,-1.0727769578172683
2018-12-19 12:54:00,1.0,-1.0,1.0,2.0,1.1866860189052204
2018-12-19 12:57:00,-1.0,1.0,1.0,3.0,-0.47702252814315216
2018-12-19 13:00:00,1.0,-1.0,1.0,3.0,-0.41749263582801177
2018-12-19 13:02:00,-1.0,1.0,1.0,2.0,-0.8689618057289863
2018-12-19 13:03:00,1.0,-1.0,1.0,1.0,-0.7302477739870028
2018-12-19 13:04:00,-1.0,1.0,1.0,1.0,-0.5847736865514435
2018-12-19 13:09:00,1.0,-1.0,1.0,5.0,1.2606816765653548
2018-12-19 13:10:00,-1.0,1.0,1.0,1.0,-0.7132488529630336
2018-12-19 13:12:00,1.0,-1.0,1.0,2.0,-0.1317793896537296
2018-12-19 13:13:00,-1.0,1.0,1.0,1.0,-0.867380201179003
2018-12-19 13:17:00,1.0,-1.0,1.0,4.0,0.3448864382867214
2018-12-19 13:18:00,-1.0,1.0,1.0,1.0,-0.37001326868266915
2018-12-19 13:19:00,1.0,-1.0,1.0,1.0,-0.9762082394763638
2018-12-19 13:20:00,-1.0,1.0,1.0,1.0,0.06907852869790077
2018-12-19 13:23:00,1.0,-1.0,1.0,3.0,0.9577934734500104
2018-12-19 13:24:00,-1.0,1.0,1.0,1.0,-0.7778878292920126
2018-12-19 13:25:00,1.0,-1.0,1.0,1.0,-0.51954138890801
2018-12-19 13:28:00,-1.0,1.0,1.0,3.0,-0.22595641292195978
2018-12-19 13:29:00,1.0,-1.0,1.0,1.0,-0.47860009042256024
2018-12-19 13:30:00,-1.0,1.0,1.0,1.0,-0.18505627687977722
2018-12-19 13:33:00,1.0,-1.0,1.0,3.0,-0.707732104060824
2018-12-19 13:37:00,-1.0,1.0,1.0,4.0,0.7475026014294599
2018-12-19 13:38:00,1.0,-1.0,1.0,1.0,-0.3694534519509034
2018-12-19 13:40:00,-1.0,1.0,1.0,2.0,-0.3243216766650221
2018-12-19 13:42:00,1.0,-1.0,1.0,2.0,-0.47514766506606065
2018-12-19 13:44:00,-1.0,1.0,1.0,2.0,0.8369307022860539
2018-12-19 13:46:00,1.0,-1.0,1.0,2.0,-0.23630939556801422
2018-12-19 13:47:00,-1.0,1.0,1.0,1.0,-0.47846977334961593
2018-12-19 13:49:00,1.0,-1.0,1.0,2.0,-0.34644063302471295
2018-12-19 13:50:00,-1.0,1.0,1.0,1.0,-0.6287883405909724
2018-12-19 13:51:00,1.0,-1.0,1.0,1.0,-0.7029565755931344
2018-12-19 13:54:00,-1.0,1.0,1.0,3.0,-0.22475559197664552
2018-12-19 13:55:00,1.0,-1.0,1.0,1.0,-0.9086528793347952
2018-12-19 13:57:00,-1.0,1.0,1.0,2.0,0.41191312563682914
2018-12-19 13:59:00,1.0,-1.0,1.0,2.0,-0.4443899231487194
2018-12-19 14:00:00,-1.0,1.0,1.0,1.0,-4.332347911335887
2018-12-19 14:05:00,1.0,-1.0,1.0,5.0,6.787541575730188
2018-12-19 14:06:00,-1.0,1.0,1.0,1.0,-0.3967946052400748
2018-12-19 14:09:00,1.0,-1.0,1.0,3.0,4.194007984504424
2018-12-19 14:10:00,-1.0,1.0,1.0,1.0,0.00858132918733645
2018-12-19 14:14:00,1.0,-1.0,1.0,4.0,5.450274955412169
2018-12-19 14:17:00,-1.0,1.0,1.0,3.0,2.49560267281322
2018-12-19 14:18:00,1.0,-1.0,1.0,1.0,-2.1151843743332392
2018-12-19 14:20:00,-1.0,1.0,1.0,2.0,0.23218491518946394
2018-12-19 14:22:00,1.0,-1.0,1.0,2.0,0.40528012147410664
2018-12-19 14:28:00,-1.0,1.0,1.0,6.0,5.371470261004333
2018-12-19 14:29:00,1.0,-1.0,1.0,1.0,-0.12173624674960593
2018-12-19 14:30:00,-1.0,1.0,1.0,1.0,-1.3641612151350273
2018-12-19 14:31:00,1.0,-1.0,1.0,1.0,-1.021355500419304
2018-12-19 14:33:00,-1.0,1.0,1.0,2.0,1.9827596289667326
2018-12-19 14:35:00,1.0,-1.0,1.0,2.0,0.5000985439112355
2018-12-19 14:37:00,-1.0,1.0,1.0,2.0,0.053418905784610615
2018-12-19 14:39:00,1.0,-1.0,1.0,2.0,0.9108481108407886
2018-12-19 14:40:00,-1.0,1.0,1.0,1.0,-0.9830802423523437
2018-12-19 14:45:00,1.0,-1.0,1.0,5.0,11.123691522762101
2018-12-19 14:46:00,-1.0,1.0,1.0,1.0,0.6351812930356573
2018-12-19 14:48:00,1.0,-1.0,1.0,2.0,-0.15427694845243423
2018-12-19 14:49:00,-1.0,1.0,1.0,1.0,0.47942628742430315
2018-12-19 14:50:00,1.0,-1.0,1.0,1.0,0.1729969487209928
2018-12-19 14:51:00,-1.0,1.0,1.0,1.0,-0.8363044489965432
2018-12-19 14:58:00,1.0,-1.0,1.0,7.0,10.16274406025218
2018-12-19 15:00:00,-1.0,1.0,1.0,2.0,-0.3359875297301187
2018-12-19 15:06:00,1.0,-1.0,1.0,6.0,11.06855432111388
2018-12-19 15:10:00,-1.0,1.0,1.0,4.0,5.767983248513474
2018-12-19 15:11:00,1.0,-1.0,1.0,1.0,-0.6009436513343189
2018-12-19 15:16:00,-1.0,1.0,1.0,5.0,2.7149322871659933
2018-12-19 15:19:00,1.0,-1.0,1.0,3.0,4.494104268243518
2018-12-19 15:20:00,-1.0,1.0,1.0,1.0,0.17894994207631498
2018-12-19 15:23:00,1.0,-1.0,1.0,3.0,1.4918003335376397
2018-12-19 15:26:00,-1.0,1.0,1.0,3.0,3.911602943958542
2018-12-19 15:27:00,1.0,-1.0,1.0,1.0,0.12269184194383342
2018-12-19 15:28:00,-1.0,1.0,1.0,1.0,-0.39409586568626764
2018-12-19 15:33:00,1.0,-1.0,1.0,5.0,0.8239144893273078
2018-12-19 15:34:00,-1.0,1.0,1.0,1.0,0.5458918212541448
2018-12-19 15:36:00,1.0,-1.0,1.0,2.0,0.44213012263503515
2018-12-19 15:37:00,-1.0,1.0,1.0,1.0,-1.3973016876557267
2018-12-19 15:39:00,1.0,-1.0,1.0,2.0,1.4816622154396555
2018-12-19 15:41:00,-1.0,1.0,1.0,2.0,-1.368581648036752
2018-12-19 15:42:00,1.0,-1.0,1.0,1.0,-1.2798968091969982
2018-12-19 15:44:00,-1.0,1.0,1.0,2.0,1.4499767732183955
2018-12-19 15:45:00,1.0,-1.0,1.0,1.0,-1.9549577874272472
2018-12-19 15:46:00,-1.0,1.0,1.0,1.0,-0.5503388327360881
2018-12-19 15:48:00,1.0,-1.0,1.0,2.0,-0.8605687841495637
2018-12-19 15:53:00,-1.0,1.0,1.0,5.0,1.870045595044985
2018-12-19 15:55:00,1.0,-1.0,1.0,2.0,-1.3288549193018753
2018-12-19 15:56:00,-1.0,1.0,1.0,1.0,-0.14643089766309458
2018-12-20 09:30:00,1.0,-1.0,1.0,4.0,4.763864583132317
2018-12-20 09:31:00,-1.0,1.0,1.0,1.0,0.5797519381890197
2018-12-20 09:32:00,1.0,-1.0,1.0,1.0,-2.2643520394947245
2018-12-20 09:35:00,-1.0,1.0,1.0,3.0,2.443688100981035
2018-12-20 09:36:00,1.0,-1.0,1.0,1.0,-2.209331090654132
2018-12-20 09:37:00,-1.0,1.0,1.0,1.0,-0.29949685235237666
2018-12-20 09:41:00,1.0,-1.0,1.0,4.0,7.998569938050423
2018-12-20 09:42:00,-1.0,1.0,1.0,1.0,-1.7575159703874306
2018-12-20 09:44:00,1.0,-1.0,1.0,2.0,-0.6847282629189522
2018-12-20 09:47:00,-1.0,1.0,1.0,3.0,1.7644143835357227
2018-12-20 09:49:00,1.0,-1.0,1.0,2.0,1.2778824898919083
2018-12-20 09:51:00,-1.0,1.0,1.0,2.0,1.6450786334041823
2018-12-20 09:52:00,1.0,-1.0,1.0,1.0,0.043818784035920544
2018-12-20 09:53:00,-1.0,1.0,1.0,1.0,-1.051370146012232
2018-12-20 09:55:00,1.0,-1.0,1.0,2.0,-2.5984375148159415
2018-12-20 09:57:00,-1.0,1.0,1.0,2.0,4.459478849305242
2018-12-20 09:58:00,1.0,-1.0,1.0,1.0,-0.7846694252448287
2018-12-20 10:01:00,-1.0,1.0,1.0,3.0,-0.5126180273632599
2018-12-20 10:03:00,1.0,-1.0,1.0,2.0,1.4084587430702413
2018-12-20 10:04:00,-1.0,1.0,1.0,1.0,-1.3662424795004426
2018-12-20 10:05:00,1.0,-1.0,1.0,1.0,-1.915936813539247
2018-12-20 10:10:00,-1.0,1.0,1.0,5.0,2.3982805573596124
2018-12-20 10:13:00,1.0,-1.0,1.0,3.0,0.7699017604279561
2018-12-20 10:15:00,-1.0,1.0,1.0,2.0,-0.6386166471536399
2018-12-20 10:20:00,1.0,-1.0,1.0,5.0,5.1889129659559785
2018-12-20 10:22:00,-1.0,1.0,1.0,2.0,-0.43100099048137963
2018-12-20 10:24:00,1.0,-1.0,1.0,2.0,-0.6163926622120925
2018-12-20 10:27:00,-1.0,1.0,1.0,3.0,1.013745960239703
2018-12-20 10:30:00,1.0,-1.0,1.0,3.0,2.3984879102081322
2018-12-20 10:34:00,-1.0,1.0,1.0,4.0,0.7182659972449983
2018-12-20 10:36:00,1.0,-1.0,1.0,2.0,0.9798441282632666
2018-12-20 10:40:00,-1.0,1.0,1.0,4.0,1.3378887848220984
2018-12-20 10:41:00,1.0,-1.0,1.0,1.0,-2.0573570977610416
2018-12-20 10:44:00,-1.0,1.0,1.0,3.0,3.1172750076050306
2018-12-20 10:56:00,1.0,-1.0,1.0,12.0,6.833494721535317
2018-12-20 10:59:00,-1.0,1.0,1.0,3.0,0.8043089769580547
2018-12-20 11:00:00,1.0,-1.0,1.0,1.0,-0.07152217372458836
2018-12-20 11:01:00,-1.0,1.0,1.0,1.0,-0.7458770337070746
2018-12-20 11:02:00,1.0,-1.0,1.0,1.0,-0.8193502359797549
2018-12-20 11:04:00,-1.0,1.0,1.0,2.0,-0.1524754121346632
2018-12-20 11:05:00,1.0,-1.0,1.0,1.0,-0.37384527536710266
2018-12-20 11:06:00,-1.0,1.0,1.0,1.0,-0.4440862562325947
2018-12-20 11:09:00,1.0,-1.0,1.0,3.0,2.012553726192891
2018-12-20 11:10:00,-1.0,1.0,1.0,1.0,0.3158872778892601
2018-12-20 11:12:00,1.0,-1.0,1.0,2.0,-0.38505528024029445
2018-12-20 11:13:00,-1.0,1.0,1.0,1.0,-1.1985752969128498
2018-12-20 11:14:00,1.0,-1.0,1.0,1.0,0.5661137780941772
2018-12-20 11:16:00,-1.0,1.0,1.0,2.0,0.4893036074909105
2018-12-20 11:21:00,1.0,-1.0,1.0,5.0,3.858454764145563
2018-12-20 11:22:00,-1.0,1.0,1.0,1.0,-0.13024051099318967
2018-12-20 11:23:00,1.0,-1.0,1.0,1.0,-0.36144257746263975
2018-12-20 11:25:00,-1.0,1.0,1.0,2.0,0.5060513181172155
2018-12-20 11:29:00,1.0,-1.0,1.0,4.0,-0.3946896444213053
2018-12-20 11:33:00,-1.0,1.0,1.0,4.0,0.058944792422153114
2018-12-20 11:34:00,1.0,-1.0,1.0,1.0,0.22411834511035522
2018-12-20 11:35:00,-1.0,1.0,1.0,1.0,-0.3173404285143988
2018-12-20 11:36:00,1.0,-1.0,1.0,1.0,-0.8880811612061734
2018-12-20 11:38:00,-1.0,1.0,1.0,2.0,-0.008742115746144918
2018-12-20 11:39:00,1.0,-1.0,1.0,1.0,-0.4144030672432564
2018-12-20 11:41:00,-1.0,1.0,1.0,2.0,0.41869362233092033
2018-12-20 11:52:00,1.0,-1.0,1.0,11.0,7.582920334640676
2018-12-20 11:56:00,-1.0,1.0,1.0,4.0,5.281755377559875
2018-12-20 11:59:00,1.0,-1.0,1.0,3.0,2.2014613005071624
2018-12-20 12:00:00,-1.0,1.0,1.0,1.0,0.3153832159132435
2018-12-20 12:02:00,1.0,-1.0,1.0,2.0,1.3682730844786875
2018-12-20 12:03:00,-1.0,1.0,1.0,1.0,0.3546707823554698
2018-12-20 12:05:00,1.0,-1.0,1.0,2.0,0.8962586228603868
2018-12-20 12:06:00,-1.0,1.0,1.0,1.0,-1.7536078964189983
2018-12-20 12:07:00,1.0,-1.0,1.0,1.0,-0.747820461357378
2018-12-20 12:08:00,-1.0,1.0,1.0,1.0,-0.4925947543199527
2018-12-20 12:10:00,1.0,-1.0,1.0,2.0,1.4839289544584062
2018-12-20 12:11:00,-1.0,1.0,1.0,1.0,-1.2094046867621273
2018-12-20 12:15:00,1.0,-1.0,1.0,4.0,3.3414872323915006
2018-12-20 12:16:00,-1.0,1.0,1.0,1.0,-1.1942844890249944
2018-12-20 12:17:00,1.0,-1.0,1.0,1.0,-0.14249025870299192
2018-12-20 12:18:00,-1.0,1.0,1.0,1.0,0.29229912718869855
2018-12-20 12:19:00,1.0,-1.0,1.0,1.0,-1.4671831972082146
2018-12-20 12:23:00,-1.0,1.0,1.0,4.0,1.7913612110889972
2018-12-20 12:24:00,1.0,-1.0,1.0,1.0,-0.7672123591694344
2018-12-20 12:26:00,-1.0,1.0,1.0,2.0,1.4829459785823929
2018-12-20 12:27:00,1.0,-1.0,1.0,1.0,-1.1078753959309324
2018-12-20 12:29:00,-1.0,1.0,1.0,2.0,-0.4898125236611577
2018-12-20 12:30:00,1.0,-1.0,1.0,1.0,-0.41890238083942677
2018-12-20 12:31:00,-1.0,1.0,1.0,1.0,-1.1224105386797874
2018-12-20 12:36:00,1.0,-1.0,1.0,5.0,1.5297101312196446
2018-12-20 12:37:00,-1.0,1.0,1.0,1.0,-0.612409618185211
2018-12-20 12:39:00,1.0,-1.0,1.0,2.0,0.4699389487227563
2018-12-20 12:40:00,-1.0,1.0,1.0,1.0,-2.002389619132373
2018-12-20 12:41:00,1.0,-1.0,1.0,1.0,-0.2985836119423766
2018-12-20 12:43:00,-1.0,1.0,1.0,2.0,0.5473898982629635
2018-12-20 12:45:00,1.0,-1.0,1.0,2.0,0.9574996987721534
2018-12-20 12:46:00,-1.0,1.0,1.0,1.0,-0.7116276072795245
2018-12-20 12:48:00,1.0,-1.0,1.0,2.0,-0.10274191474877625
2018-12-20 12:51:00,-1.0,1.0,1.0,3.0,0.38517844377588517
2018-12-20 12:53:00,1.0,-1.0,1.0,2.0,-0.4771943295290839
2018-12-20 12:54:00,-1.0,1.0,1.0,1.0,-0.872676698248597
2018-12-20 12:56:00,1.0,-1.0,1.0,2.0,1.6053427255615134
2018-12-20 12:59:00,-1.0,1.0,1.0,3.0,4.433917233415514
2018-12-20 13:01:00,1.0,-1.0,1.0,2.0,0.435269917429423
2018-12-20 13:02:00,-1.0,1.0,1.0,1.0,-1.2409231607214224
2018-12-20 13:04:00,1.0,-1.0,1.0,2.0,0.36438172005614433
2018-12-20 13:07:00,-1.0,1.0,1.0,3.0,0.8142747365316154
2018-12-20 13:10:00,1.0,-1.0,1.0,3.0,1.9381144704209419
2018-12-20 13:14:00,-1.0,1.0,1.0,4.0,1.3206478730576237
2018-12-20 13:16:00,1.0,-1.0,1.0,2.0,-0.26007490478286854
2018-12-20 13:17:00,-1.0,1.0,1.0,1.0,0.1011364800804131
2018-12-20 13:20:00,1.0,-1.0,1.0,3.0,-0.527117376790784
2018-12-20 13:21:00,-1.0,1.0,1.0,1.0,-0.6722493828060578
2018-12-20 13:24:00,1.0,-1.0,1.0,3.0,0.5614623570436379
2018-12-20 13:26:00,-1.0,1.0,1.0,2.0,-0.3083833013199637
2018-12-20 13:28:00,1.0,-1.0,1.0,2.0,-0.07450346182122303
2018-12-20 13:29:00,-1.0,1.0,1.0,1.0,-1.4764211252193036
2018-12-20 13:32:00,1.0,-1.0,1.0,3.0,2.7169926723531717
2018-12-20 13:33:00,-1.0,1.0,1.0,1.0,-1.6090564293313037
2018-12-20 13:36:00,1.0,-1.0,1.0,3.0,0.8444692231789759
2018-12-20 13:37:00,-1.0,1.0,1.0,1.0,-0.4698771389455487
2018-12-20 13:38:00,1.0,-1.0,1.0,1.0,-1.6719518316708673
2018-12-20 13:39:00,-1.0,1.0,1.0,1.0,-0.12554765985123595
2018-12-20 13:42:00,1.0,-1.0,1.0,3.0,2.9542082753171144
2018-12-20 13:45:00,-1.0,1.0,1.0,3.0,2.6394222001199523
2018-12-20 13:47:00,1.0,-1.0,1.0,2.0,-1.066968565444995
2018-12-20 13:48:00,-1.0,1.0,1.0,1.0,-0.23691379899878484
2018-12-20 13:50:00,1.0,-1.0,1.0,2.0,0.9720965899607563
2018-12-20 13:51:00,-1.0,1.0,1.0,1.0,-2.234876846381212
2018-12-20 13:52:00,1.0,-1.0,1.0,1.0,-0.6263951718437966
2018-12-20 13:54:00,-1.0,1.0,1.0,2.0,-1.710703372340049
2018-12-20 13:56:00,1.0,-1.0,1.0,2.0,-0.5570535083636514
2018-12-20 13:57:00,-1.0,1.0,1.0,1.0,-0.5511075459535277
2018-12-20 14:02:00,1.0,-1.0,1.0,5.0,3.029759682123313
2018-12-20 14:03:00,-1.0,1.0,1.0,1.0,-2.145158764873031
2018-12-20 14:04:00,1.0,-1.0,1.0,1.0,0.08607807462590245
2018-12-20 14:07:00,-1.0,1.0,1.0,3.0,0.3266092328367449
2018-12-20 14:08:00,1.0,-1.0,1.0,1.0,-0.7433187517947317
2018-12-20 14:09:00,-1.0,1.0,1.0,1.0,-0.8703035635539891
2018-12-20 14:13:00,1.0,-1.0,1.0,4.0,4.122812398688438
2018-12-20 14:16:00,-1.0,1.0,1.0,3.0,3.3247948886828453
2018-12-20 14:18:00,1.0,-1.0,1.0,2.0,-0.1243909738561797
2018-12-20 14:19:00,-1.0,1.0,1.0,1.0,-1.6234143039437186
2018-12-20 14:20:00,1.0,-1.0,1.0,1.0,-0.25670561531751446
2018-12-20 14:27:00,-1.0,1.0,1.0,7.0,5.807691072974876
2018-12-20 14:29:00,1.0,-1.0,1.0,2.0,-1.5564095075546902
2018-12-20 14:31:00,-1.0,1.0,1.0,2.0,2.036081938028474
2018-12-20 14:32:00,1.0,-1.0,1.0,1.0,-0.5919688143583244
2018-12-20 14:34:00,-1.0,1.0,1.0,2.0,-0.4695704875168758
2018-12-20 14:35:00,1.0,-1.0,1.0,1.0,-2.6989131187542625
2018-12-20 14:36:00,-1.0,1.0,1.0,1.0,1.1094543459885244
2018-12-20 14:41:00,1.0,-1.0,1.0,5.0,2.3807202559294183
2018-12-20 14:43:00,-1.0,1.0,1.0,2.0,0.39237290832898
2018-12-20 14:44:00,1.0,-1.0,1.0,1.0,-1.0624015228863755
2018-12-20 14:46:00,-1.0,1.0,1.0,2.0,0.945816490780544
2018-12-20 14:47:00,1.0,-1.0,1.0,1.0,-0.6976027744810835
2018-12-20 14:50:00,-1.0,1.0,1.0,3.0,3.4180202163149715
2018-12-20 14:51:00,1.0,-1.0,1.0,1.0,0.18860966465013007
2018-12-20 14:52:00,-1.0,1.0,1.0,1.0,-0.2860003191860869
2018-12-20 14:56:00,1.0,-1.0,1.0,4.0,3.484870119015568
2018-12-20 14:57:00,-1.0,1.0,1.0,1.0,-0.6418671732719758
2018-12-20 14:58:00,1.0,-1.0,1.0,1.0,-1.0183685337030965
2018-12-20 14:59:00,-1.0,1.0,1.0,1.0,-0.9080455735931992
2018-12-20 15:07:00,1.0,-1.0,1.0,8.0,1.8333164826124175
2018-12-20 15:09:00,-1.0,1.0,1.0,2.0,2.873138383987225
2018-12-20 15:11:00,1.0,-1.0,1.0,2.0,0.5914587763668351
2018-12-20 15:15:00,-1.0,1.0,1.0,4.0,1.9099277271857318
2018-12-20 15:17:00,1.0,-1.0,1.0,2.0,1.1402550231889563
2018-12-20 15:18:00,-1.0,1.0,1.0,1.0,-0.12257628309134816
2018-12-20 15:20:00,1.0,-1.0,1.0,2.0,-0.02735802557185707
2018-12-20 15:24:00,-1.0,1.0,1.0,4.0,2.830593945688406
2018-12-20 15:28:00,1.0,-1.0,1.0,4.0,3.9163856612378822
2018-12-20 15:29:00,-1.0,1.0,1.0,1.0,-2.254984700443174
2018-12-20 15:30:00,1.0,-1.0,1.0,1.0,0.07269276790952972
2018-12-20 15:31:00,-1.0,1.0,1.0,1.0,-0.31880742789780925
2018-12-20 15:32:00,1.0,-1.0,1.0,1.0,-1.6005815761061513
