time,open,high,low,close,volume,splits,earnings,dividend,average_price,return,direction,signal_logistic_full,logistic_prob_full,signal_logistic,logistic_prob,signal,wealth
2018-12-17 09:47:00,165.739,165.83900000000003,165.49,165.49,145235.0,1.0,0.0,0.0,165.63950000000003,-0.0013115832878028975,-1.0,-1.0,0.8971485474776416,-1.0,0.8920508172943646,-1.0,1010.014540070638
2018-12-17 09:48:00,165.51,165.52,165.18200000000004,165.477,183290.0,1.0,0.0,0.0,165.42225,0.0005395283887144052,1.0,1.0,0.6520698341065398,1.0,0.6641816923346361,1.0,1010.7324811603548
2018-12-17 09:49:00,165.48,165.71,165.366,165.49,220750.0,1.0,0.0,0.0,165.5115,-0.00032172991000656287,-1.0,-1.0,0.5708086775915172,-1.0,0.5856596146122724,-1.0,1010.6708282054724
2018-12-17 09:50:00,165.49,165.53099999999995,165.37099999999995,165.44099999999997,135484.0,1.0,0.0,0.0,165.45824999999996,-0.00015109551805347898,-1.0,-1.0,0.5759076612814609,-1.0,0.6112135133349816,-1.0,1010.9958160244701
2018-12-17 09:51:00,165.451,165.57,165.321,165.391,137783.0,1.0,0.0,0.0,165.43325,-0.0010306271562700033,-1.0,-1.0,0.6627120482600749,-1.0,0.6745069169850074,-1.0,1011.1484415695166
2018-12-17 09:52:00,165.396,165.47099999999998,165.072,165.112,179941.0,1.0,0.0,0.0,165.26274999999995,-0.0011527098514334533,-1.0,-1.0,0.8218935526718272,-1.0,0.8231442373326712,-1.0,1012.1895050867669
2018-12-17 09:53:00,165.102,165.222,164.923,165.042,136569.0,1.0,0.0,0.0,165.07225,0.0006936356655946607,1.0,-1.0,0.6039604239136446,-1.0,0.6125373653386703,-1.0,1013.3538875358429
2018-12-17 09:54:00,165.042,165.34099999999995,165.023,165.34099999999995,129799.0,1.0,0.0,0.0,165.18674999999996,0.001657215242748089,1.0,1.0,0.9059016060848282,1.0,0.9041113214247809,1.0,1012.0453979769105
2018-12-17 09:55:00,165.33599999999996,165.61,165.321,165.575,93052.3,1.0,0.0,0.0,165.4605,0.0018750698807270536,1.0,1.0,0.8502058910852907,1.0,0.8474750194784607,1.0,1013.7237361805194
2018-12-17 09:56:00,165.58900000000003,166.048,165.56,165.886,197473.0,1.0,0.0,0.0,165.77075000000005,0.0003694861729226506,1.0,1.0,0.7788891075774421,1.0,0.7739018730468392,1.0,1015.6227058098609
2018-12-17 09:57:00,165.87,165.929,165.71,165.81900000000005,113040.0,1.0,0.0,0.0,165.83200000000005,7.236239085339768e-05,1.0,-1.0,0.5577920064065764,-1.0,0.5625342366349642,-1.0,1015.3877106085823
2018-12-17 09:58:00,165.83900000000003,165.949,165.78900000000004,165.799,103311.0,1.0,0.0,0.0,165.84400000000005,-9.044644364575304e-05,-1.0,-1.0,0.7776750481080461,-1.0,0.7960808911052841,-1.0,1015.3142618038925
2018-12-17 09:59:00,165.84900000000005,165.929,165.74900000000005,165.78900000000004,75330.6,1.0,0.0,0.0,165.82900000000004,-0.001052288803527035,-1.0,-1.0,0.692109269843996,-1.0,0.7051983058508746,-1.0,1015.4060661665717
2018-12-17 10:00:00,165.78099999999995,165.78099999999995,165.40099999999995,165.655,124575.0,1.0,0.0,0.0,165.65449999999996,0.0007379817632484631,1.0,1.0,0.5710493414645403,1.0,0.5425907577685889,1.0,1015.8650926023521
2018-12-17 10:01:00,165.65,165.968,165.63,165.859,107392.0,1.0,0.0,0.0,165.77675,0.00031970707593198533,1.0,1.0,0.7907423543397292,1.0,0.7823593085132605,1.0,1016.6139942856221
2018-12-17 10:02:00,165.859,165.93900000000005,165.729,165.792,85236.9,1.0,0.0,0.0,165.82975000000005,-0.0007402169996639785,-1.0,-1.0,0.6390992352608542,-1.0,0.6479048469652543,-1.0,1016.3286466079007
2018-12-17 10:03:00,165.829,165.86900000000003,165.51,165.62,97921.0,1.0,0.0,0.0,165.707,-0.00045562347999783537,-1.0,-1.0,0.7423152094003713,-1.0,0.7144653123436296,-1.0,1017.0807101950031
2018-12-17 10:04:00,165.62599999999995,165.759,165.451,165.69,85139.5,1.0,0.0,0.0,165.6315,7.999686050075283e-05,1.0,1.0,0.6771070095933861,1.0,0.6969990563708109,1.0,1016.9335601618253
2018-12-17 10:05:00,165.69,165.71900000000005,165.47099999999998,165.699,51038.9,1.0,0.0,0.0,165.64475000000004,0.0013266342579525414,1.0,1.0,0.7508713372995222,1.0,0.7699659571648813,1.0,1017.0148746221997
2018-12-17 10:06:00,165.7,166.08700000000005,165.6,166.071,130890.0,1.0,0.0,0.0,165.8645,0.0008169318932020888,1.0,1.0,0.870806723759132,1.0,0.8681059413608284,1.0,1018.363359401779
2018-12-17 10:07:00,166.084,166.09799999999996,165.86900000000003,165.949,95407.3,1.0,0.0,0.0,166.0,-1.5060240963871152e-05,-1.0,-1.0,0.6991973483412883,-1.0,0.6952488644641321,-1.0,1018.5829119247989
2018-12-17 10:08:00,165.968,166.09799999999996,165.859,166.065,136711.0,1.0,0.0,0.0,165.9975,0.0011280290365818235,1.0,1.0,0.7993654999694818,1.0,0.7992972690200723,1.0,1017.9872730658439
2018-12-17 10:09:00,166.05,166.387,165.968,166.334,219076.0,1.0,0.0,0.0,166.18475,0.0009748186882370113,1.0,1.0,0.8213366357249434,1.0,0.8247837952161594,1.0,1019.1355749787571
2018-12-17 10:10:00,166.327,166.516,166.138,166.40599999999995,127135.0,1.0,0.0,0.0,166.34675,0.0003727154272625821,1.0,1.0,0.6687298156643834,1.0,0.6680363059987691,1.0,1020.1279130552997
2018-12-17 10:11:00,166.43599999999995,166.486,166.30700000000004,166.40599999999995,142565.0,1.0,0.0,0.0,166.40874999999997,0.0011988552284663,1.0,1.0,0.5450171059817737,1.0,0.5423934088621889,1.0,1020.5073269038959
2018-12-17 10:12:00,166.40599999999995,166.855,166.36700000000005,166.805,263549.0,1.0,0.0,0.0,166.60825,0.0009828444869925956,1.0,1.0,0.8576639085048547,1.0,0.8611427013094068,1.0,1021.7277278931516
2018-12-17 10:13:00,166.815,166.855,166.636,166.782,176251.0,1.0,0.0,0.0,166.77200000000005,-0.00014690715467835513,-1.0,1.0,0.6099368842108732,1.0,0.6199757309572246,1.0,1022.728236007668
2018-12-17 10:14:00,166.785,166.795,166.645,166.765,172808.0,1.0,0.0,0.0,166.74749999999997,0.0008216015232613838,1.0,1.0,0.6514486388415317,1.0,0.6469481183085787,1.0,1022.5786886456166
2018-12-17 10:15:00,166.765,167.153,166.765,166.855,220078.0,1.0,0.0,0.0,166.8845,-0.0004194517765280237,-1.0,-1.0,0.6011316932065434,-1.0,0.6159044336961881,-1.0,1022.801692742424
2018-12-17 10:16:00,166.854,166.96400000000003,166.715,166.725,103762.0,1.0,0.0,0.0,166.8145,-0.0005964709302849203,-1.0,-1.0,0.8480098155297959,-1.0,0.8532046441483646,-1.0,1023.2303579137305
2018-12-17 10:17:00,166.715,166.835,166.636,166.674,79721.3,1.0,0.0,0.0,166.715,-7.197912605361179e-05,-1.0,-1.0,0.7491612682821421,-1.0,0.7625433888196886,-1.0,1023.8399305221154
2018-12-17 10:18:00,166.65599999999995,166.785,166.616,166.755,75296.5,1.0,0.0,0.0,166.70299999999997,0.0004139097676707504,1.0,1.0,0.7448323280410021,1.0,0.7528819922384073,1.0,1023.2993709707013
2018-12-17 10:19:00,166.755,166.885,166.72299999999996,166.725,109810.0,1.0,0.0,0.0,166.77200000000005,-0.0007750101935576348,-1.0,-1.0,0.7917752200580278,-1.0,0.796551699346675,-1.0,1023.1090986443874
2018-12-17 10:20:00,166.745,166.745,166.516,166.565,83938.4,1.0,0.0,0.0,166.64275,-0.0002445350907857025,-1.0,-1.0,0.8078428401231059,-1.0,0.8057320461464932,-1.0,1023.9016903901943
2018-12-17 10:21:00,166.56599999999997,166.685,166.55599999999995,166.601,50739.6,1.0,0.0,0.0,166.60199999999998,-0.00014255531146067923,-1.0,-1.0,0.5471208194260166,-1.0,0.5460021143867639,-1.0,1024.1517729002412
2018-12-17 10:22:00,166.58599999999996,166.715,166.50099999999995,166.511,67035.2,1.0,0.0,0.0,166.57825,-0.0001590843942713693,-1.0,-1.0,0.8406916589039163,-1.0,0.8455825424582973,-1.0,1024.2975621609812
2018-12-17 10:23:00,166.52599999999995,166.695,166.46599999999995,166.52,71918.0,1.0,0.0,0.0,166.55174999999997,0.00012308486701595456,1.0,-1.0,0.6231385325904751,-1.0,0.6319952656803708,-1.0,1024.4602554762876
2018-12-17 10:24:00,166.53599999999997,166.685,166.52200000000005,166.546,31748.5,1.0,0.0,0.0,166.57225,9.455356459420194e-05,1.0,-1.0,0.6402582126377111,-1.0,0.6397292265510532,-1.0,1024.3343783582295
2018-12-17 10:25:00,166.56,166.665,166.546,166.581,89666.8,1.0,0.0,0.0,166.58799999999997,0.000649806708766798,1.0,1.0,0.512156033173523,1.0,0.5060567949643251,1.0,1023.6232634894839
2018-12-17 10:26:00,166.58900000000003,166.845,166.53599999999997,166.815,134102.0,1.0,0.0,0.0,166.69625,0.0011592942252751648,1.0,1.0,0.8627036529651894,1.0,0.8634695016872512,1.0,1024.2884835887262
2018-12-17 10:27:00,166.815,167.03400000000005,166.785,166.924,212460.0,1.0,0.0,0.0,166.88950000000003,-0.0005812229049764195,-1.0,1.0,0.6691776094579038,1.0,0.6804063435144466,1.0,1025.4752762290368
2018-12-17 10:28:00,166.924,166.93400000000003,166.65599999999995,166.65599999999995,93595.6,1.0,0.0,0.0,166.79249999999996,-0.0006729918911220213,-1.0,-1.0,0.9318278335813646,-1.0,0.9199078863608958,-1.0,1024.2651661032614
2018-12-17 10:29:00,166.675,166.745,166.606,166.695,57786.7,1.0,0.0,0.0,166.68025,-0.00017848545343557287,-1.0,-1.0,0.5291513001337425,1.0,0.5078841513675747,1.0,1024.3405139037438
2018-12-17 10:30:00,166.705,166.805,166.546,166.546,92527.0,1.0,0.0,0.0,166.6505,-0.0007155694102327638,-1.0,-1.0,0.9081582871050204,-1.0,0.9039337131571004,-1.0,1023.5433871457486
2018-12-17 10:31:00,166.58599999999996,166.616,166.417,166.50599999999997,78683.9,1.0,0.0,0.0,166.53125,-0.0003918183524113105,-1.0,-1.0,0.6807829560881842,-1.0,0.6966105985146792,-1.0,1024.2759342230158
2018-12-17 10:32:00,166.485,166.516,166.36700000000005,166.49599999999995,65417.3,1.0,0.0,0.0,166.46599999999995,-0.00011113380510141543,-1.0,1.0,0.6393578558015219,1.0,0.6325456743852508,1.0,1024.062667648297
2018-12-17 10:33:00,166.50799999999995,166.516,166.36700000000005,166.399,53188.1,1.0,0.0,0.0,166.4475,-0.0005602367112752529,-1.0,-1.0,0.8320882129121199,-1.0,0.833890257679305,-1.0,1023.3346509201875
2018-12-17 10:34:00,166.39700000000005,166.456,166.207,166.357,124573.0,1.0,0.0,0.0,166.35425,-6.762676637372955e-05,-1.0,-1.0,0.5571053361218867,-1.0,0.5425996970740341,-1.0,1023.9080242939881
2018-12-17 10:35:00,166.357,166.41099999999997,166.237,166.36700000000005,70356.4,1.0,0.0,0.0,166.343,-9.618679475531522e-05,-1.0,1.0,0.5799304127537569,1.0,0.5868994784745184,1.0,1023.3630762343928
2018-12-17 10:36:00,166.387,166.387,166.237,166.297,43220.5,1.0,0.0,0.0,166.327,-0.000360735178293381,-1.0,-1.0,0.6885886467729236,-1.0,0.6993543592811386,-1.0,1022.6508151819161
2018-12-17 10:37:00,166.287,166.386,166.138,166.257,87005.4,1.0,0.0,0.0,166.267,-0.0005773845681945612,-1.0,-1.0,0.5804782842744949,-1.0,0.5985321425101182,-1.0,1023.0197568122727
2018-12-17 10:38:00,166.247,166.271,166.06799999999996,166.09799999999996,77805.2,1.0,0.0,0.0,166.171,-0.0008154250741706504,-1.0,-1.0,0.839385847388705,-1.0,0.8496587019281451,-1.0,1023.6102764420473
2018-12-17 10:39:00,166.09799999999996,166.108,165.958,165.97799999999995,84568.0,1.0,0.0,0.0,166.03549999999996,0.0004953759888701723,1.0,-1.0,0.8438904264521949,-1.0,0.8535258989961254,-1.0,1024.4442518190026
2018-12-17 10:40:00,166.018,166.30700000000004,165.859,166.287,89937.0,1.0,0.0,0.0,166.11775000000003,0.0014236889194558786,1.0,1.0,0.8775083517551207,1.0,0.8766077022155758,1.0,1023.3231241951842
2018-12-17 10:41:00,166.287,166.49599999999995,166.257,166.377,88994.9,1.0,0.0,0.0,166.35424999999995,0.0007739507707198445,1.0,1.0,0.6338890112826413,1.0,0.6155682403702294,1.0,1024.7807392935906
2018-12-17 10:42:00,166.347,166.645,166.334,166.606,94592.8,1.0,0.0,0.0,166.483,0.0005871470360334643,1.0,1.0,0.8607687774065472,1.0,0.8634099472906411,1.0,1025.5731331328684
2018-12-17 10:43:00,166.59599999999998,166.65599999999995,166.426,166.645,70755.1,1.0,0.0,0.0,166.58074999999997,0.0004202166216686898,1.0,1.0,0.8474391692616374,1.0,0.8532764881138023,1.0,1026.1742717474992
2018-12-17 10:44:00,166.675,166.725,166.516,166.687,60379.8,1.0,0.0,0.0,166.65075,-3.150300853727028e-05,-1.0,1.0,0.7519192598526784,1.0,0.7684477657597341,1.0,1026.6045020344495
2018-12-17 10:45:00,166.675,166.785,166.516,166.606,83092.7,1.0,0.0,0.0,166.6455,-3.1504001008264566e-05,-1.0,-1.0,0.6320143996940649,-1.0,0.6371476652451615,-1.0,1025.9564703486465
2018-12-17 10:46:00,166.62599999999995,166.735,166.516,166.68400000000003,59237.9,1.0,0.0,0.0,166.64024999999995,8.851402947374076e-05,1.0,1.0,0.7272584694305605,1.0,0.7334664790213933,1.0,1025.3734038330147
2018-12-17 10:47:00,166.674,166.705,166.55599999999995,166.685,55128.4,1.0,0.0,0.0,166.655,-0.00026101827127900096,-1.0,1.0,0.7702456501077116,1.0,0.7605861223317191,1.0,1025.4641609036864
2018-12-17 10:48:00,166.675,166.715,166.49599999999995,166.56,41770.3,1.0,0.0,0.0,166.6115,-0.00047565744261346415,-1.0,-1.0,0.7539835241273041,-1.0,0.7607238360486548,-1.0,1024.5814341788791
2018-12-17 10:49:00,166.56599999999997,166.606,166.446,166.511,34857.8,1.0,0.0,0.0,166.53225,-0.00040682810686831766,-1.0,-1.0,0.6538063969649883,-1.0,0.6304779709169253,-1.0,1025.0689112651226
2018-12-17 10:50:00,166.50599999999997,166.546,166.357,166.449,30945.1,1.0,0.0,0.0,166.4645,8.560383745481737e-05,1.0,-1.0,0.5671302694571225,-1.0,0.5519456166384071,-1.0,1025.4858486708497
2018-12-17 10:51:00,166.476,166.53599999999997,166.36700000000005,166.53599999999997,44639.6,1.0,0.0,0.0,166.47875,0.0005376061509350105,1.0,1.0,0.8335423376103401,1.0,0.8483880233654465,1.0,1024.7830106807987
2018-12-17 10:52:00,166.53599999999997,166.705,166.49599999999995,166.53599999999997,69875.3,1.0,0.0,0.0,166.56824999999995,-0.0007759582033189938,-1.0,-1.0,0.6982191875909012,-1.0,0.6793520494969115,-1.0,1024.7193020946584
2018-12-17 10:53:00,166.546,166.546,166.247,166.417,72151.0,1.0,0.0,0.0,166.43900000000005,6.008207211039007e-05,1.0,-1.0,0.6193816040305486,-1.0,0.6110605427278301,-1.0,1025.5140139082382
2018-12-17 10:54:00,166.417,166.50599999999997,166.377,166.49599999999995,40933.8,1.0,0.0,0.0,166.44899999999996,0.0004025256985622505,1.0,1.0,0.8454453682429913,1.0,0.8490606244606559,1.0,1024.8373558818826
2018-12-17 10:55:00,166.50599999999997,166.576,166.46599999999995,166.516,26731.1,1.0,0.0,0.0,166.51599999999996,0.001388755434913458,1.0,1.0,0.581404748631165,1.0,0.5475981067716026,1.0,1025.2499040235505
2018-12-17 10:56:00,166.518,166.981,166.518,166.972,148728.0,1.0,0.0,0.0,166.74725,0.0015562475543076106,1.0,1.0,0.912215559579323,1.0,0.9133226189672088,1.0,1026.6732379273262
2018-12-17 10:57:00,166.954,167.173,166.885,167.015,212962.0,1.0,0.0,0.0,167.00675,0.00016167011213630292,1.0,1.0,0.5488184771957328,1.0,0.5495300295149064,1.0,1028.268234318359
2018-12-17 10:58:00,167.014,167.113,166.94400000000005,167.06400000000005,114198.0,1.0,0.0,0.0,167.03375000000003,-4.639780882620403e-05,-1.0,1.0,0.6940004637419893,1.0,0.6863276070782712,1.0,1028.4339298368395
2018-12-17 10:59:00,167.054,167.143,166.93400000000003,166.97299999999996,127422.0,1.0,0.0,0.0,167.02599999999995,-0.00029486427262803705,-1.0,-1.0,0.8131122881830384,-1.0,0.8021586055842895,-1.0,1027.7695014787596
2018-12-17 11:00:00,166.97400000000005,167.084,166.865,166.984,68504.5,1.0,0.0,0.0,166.97675000000004,-0.0004791086184154914,-1.0,-1.0,0.5339654491734287,-1.0,0.532872035467833,-1.0,1028.0725680069413
2018-12-17 11:01:00,166.96400000000003,166.97400000000005,166.755,166.894,49921.1,1.0,0.0,0.0,166.89675000000003,0.0004493796314186671,1.0,-1.0,0.5368855109138944,-1.0,0.5405161565315474,-1.0,1028.5650040159267
2018-12-17 11:02:00,166.924,167.074,166.825,167.06400000000005,38530.5,1.0,0.0,0.0,166.97175,0.0013220799326831845,1.0,1.0,0.8747735712389519,1.0,0.8746257920691605,1.0,1027.4861700505564
2018-12-17 11:03:00,167.06400000000005,167.352,167.06400000000005,167.29,184058.0,1.0,0.0,0.0,167.19250000000005,0.0003080281711200783,1.0,1.0,0.8036003552525307,1.0,0.8109164529372743,1.0,1028.8451995394346
2018-12-17 11:04:00,167.273,167.303,167.137,167.263,74923.9,1.0,0.0,0.0,167.24400000000003,0.0002974695654252013,1.0,1.0,0.6412622225012248,1.0,0.6472252523940925,1.0,1029.161836497313
2018-12-17 11:05:00,167.267,167.43200000000004,167.233,167.243,113788.0,1.0,0.0,0.0,167.29375,0.000455785108529172,1.0,-1.0,0.7835501031373675,-1.0,0.7900852746509489,-1.0,1028.8503078487302
2018-12-17 11:06:00,167.243,167.512,167.22299999999996,167.502,92639.5,1.0,0.0,0.0,167.37,0.0004316783175002392,1.0,1.0,0.8825969525094178,1.0,0.882262605840793,1.0,1027.7643875237682
2018-12-17 11:07:00,167.49200000000005,167.532,167.333,167.412,104935.0,1.0,0.0,0.0,167.44225,-0.0001269094269815696,-1.0,-1.0,0.6334475323376951,-1.0,0.6508567676520571,-1.0,1027.5917798037106
2018-12-17 11:08:00,167.407,167.542,167.32299999999995,167.412,98775.7,1.0,0.0,0.0,167.421,0.0002911821097713041,1.0,-1.0,0.5584018098104445,-1.0,0.5792666219776333,-1.0,1027.7221345568805
2018-12-17 11:09:00,167.412,167.63099999999997,167.40200000000004,167.43400000000003,82073.4,1.0,0.0,0.0,167.46975,7.165473167547454e-05,1.0,-1.0,0.6675179382084931,-1.0,0.6845063074410251,-1.0,1027.4230474602834
2018-12-17 11:10:00,167.412,167.63099999999997,167.412,167.472,60817.6,1.0,0.0,0.0,167.48175,-0.00030451078998150466,-1.0,-1.0,0.5077205757952089,-1.0,0.5382249907294459,-1.0,1027.3494474521267
2018-12-17 11:11:00,167.457,167.46200000000005,167.362,167.442,47277.8,1.0,0.0,0.0,167.43075000000005,8.212350479230857e-05,1.0,1.0,0.5846992559585322,1.0,0.5716244905367021,1.0,1027.046000273765
2018-12-17 11:12:00,167.422,167.532,167.372,167.452,56977.2,1.0,0.0,0.0,167.4445,-0.0004150629014390007,-1.0,-1.0,0.5263197523672024,-1.0,0.5385859487677036,-1.0,1026.5142764171674
2018-12-17 11:13:00,167.442,167.452,167.283,167.32299999999995,45838.7,1.0,0.0,0.0,167.375,-0.00011799850634808262,-1.0,-1.0,0.8072090873408202,-1.0,0.7959752363895263,-1.0,1026.9403094134457
2018-12-17 11:14:00,167.32299999999995,167.452,167.304,167.342,44777.2,1.0,0.0,0.0,167.35524999999996,-0.00047951886779751257,-1.0,-1.0,0.6641429802461957,-1.0,0.6495010998746324,-1.0,1027.0614266153002
2018-12-17 11:15:00,167.372,167.412,167.153,167.16299999999995,75114.7,1.0,0.0,0.0,167.275,-0.0009116723957555141,-1.0,-1.0,0.8901190873903878,-1.0,0.8894607144961391,-1.0,1027.5536191463875
2018-12-17 11:16:00,167.15900000000005,167.213,167.054,167.06400000000005,52249.1,1.0,0.0,0.0,167.1225,2.094272165620304e-05,1.0,-1.0,0.8526779004825071,-1.0,0.8663908733435953,-1.0,1028.4893870048045
2018-12-17 11:17:00,167.084,167.203,167.024,167.19299999999996,70401.6,1.0,0.0,0.0,167.12599999999995,0.00030815073657031183,1.0,1.0,0.8607705998338028,1.0,0.8540107254759917,1.0,1027.8509822082706
2018-12-17 11:18:00,167.19,167.293,167.044,167.183,62039.9,1.0,0.0,0.0,167.1775,0.0004336707990009181,1.0,1.0,0.5563440310803222,1.0,0.5480715080956066,1.0,1028.1677218696038
2018-12-17 11:19:00,167.183,167.34799999999996,167.149,167.32,61804.9,1.0,0.0,0.0,167.25,0.000590433482810182,1.0,1.0,0.8435329380769527,1.0,0.8343996716963007,1.0,1028.6134801486023
2018-12-17 11:20:00,167.333,167.512,167.275,167.275,57519.6,1.0,0.0,0.0,167.34875,6.722488216981404e-05,1.0,-1.0,0.8278927299402153,-1.0,0.8249088803270462,-1.0,1028.6033874827444
2018-12-17 11:21:00,167.273,167.46200000000005,167.273,167.43200000000004,65938.5,1.0,0.0,0.0,167.36,0.00037045889101339213,1.0,1.0,0.8502518786287738,1.0,0.8555814551627164,1.0,1027.9173035999445
2018-12-17 11:22:00,167.452,167.502,167.362,167.372,57819.8,1.0,0.0,0.0,167.422,-0.0003792810980633998,-1.0,-1.0,0.7742573155876791,-1.0,0.7705540315168429,-1.0,1027.6815648930349
2018-12-17 11:23:00,167.372,167.422,167.283,167.357,48038.1,1.0,0.0,0.0,167.35850000000005,-3.734498098406647e-05,-1.0,-1.0,0.5303285746949757,-1.0,0.5444658060445502,-1.0,1028.0712006450558
2018-12-17 11:24:00,167.362,167.412,167.283,167.352,51423.5,1.0,0.0,0.0,167.35225,0.0002091397038281872,1.0,-1.0,0.5138765845794568,-1.0,0.5221343050090789,-1.0,1028.1095651715884
2018-12-17 11:25:00,167.382,167.472,167.313,167.382,53633.0,1.0,0.0,0.0,167.38725,-0.00017623803485622425,-1.0,1.0,0.5500840319576176,1.0,0.5438839215698972,1.0,1027.278035064579
2018-12-17 11:26:00,167.384,167.412,167.283,167.352,57487.4,1.0,0.0,0.0,167.35775,8.813455008804816e-05,1.0,-1.0,0.5872069214026767,-1.0,0.5730493840114712,-1.0,1026.4807697713484
2018-12-17 11:27:00,167.342,167.512,167.303,167.333,94860.0,1.0,0.0,0.0,167.3725,-0.00022255746911847843,-1.0,-1.0,0.8344634140798253,-1.0,0.8057457846327459,-1.0,1026.390285390833
2018-12-17 11:28:00,167.32299999999995,167.388,167.28799999999995,167.342,42985.5,1.0,0.0,0.0,167.33524999999997,-0.0005229023771139427,-1.0,-1.0,0.5062122124464032,1.0,0.5246571881420355,1.0,1026.0031271781074
2018-12-17 11:29:00,167.32299999999995,167.412,167.104,167.15200000000004,57709.4,1.0,0.0,0.0,167.24775000000002,-0.001101659065667615,-1.0,-1.0,0.8248177073517104,-1.0,0.83166739683041,-1.0,1024.8513299314732
2018-12-17 11:30:00,167.153,167.203,166.924,166.97400000000005,85925.8,1.0,0.0,0.0,167.0635,-0.0004309738512600081,-1.0,-1.0,0.8317438450727033,-1.0,0.8347101359028302,-1.0,1025.9809575979384
2018-12-17 11:31:00,166.97400000000005,167.084,166.93400000000003,166.97400000000005,40653.6,1.0,0.0,0.0,166.99150000000003,0.00015569654742897399,1.0,-1.0,0.6665989151422125,-1.0,0.683507736325864,-1.0,1026.4228728883204
2018-12-17 11:32:00,166.96900000000005,167.113,166.96400000000003,167.024,47133.2,1.0,0.0,0.0,167.0175,0.0005747900669090813,1.0,1.0,0.5157903077149498,1.0,0.5159327585499099,1.0,1025.6475545390826
